0	5.14526e-07
1	1.6842e-06
2	2.93525e-06
3	4.26433e-06
4	5.62116e-06
5	6.9715e-06
6	8.34097e-06
7	9.73979e-06
8	1.11708e-05
9	1.2566e-05
10	1.41112e-05
11	1.55797e-05
12	1.69708e-05
13	1.84567e-05
14	1.99894e-05
15	2.15514e-05
16	2.31657e-05
17	2.4672e-05
18	2.61595e-05
19	2.75354e-05
20	2.91655e-05
21	3.06809e-05
22	3.23663e-05
23	3.39904e-05
24	3.5643e-05
25	3.71264e-05
26	3.86878e-05
27	4.04096e-05
28	4.19701e-05
29	4.37656e-05
30	4.55667e-05
31	4.7369e-05
32	4.9216e-05
33	5.10598e-05
34	5.28275e-05
35	5.47108e-05
36	5.63734e-05
37	5.82157e-05
38	6.02107e-05
39	6.2037e-05
40	6.38349e-05
41	6.56055e-05
42	6.74426e-05
43	6.9244e-05
44	7.11155e-05
45	7.28673e-05
46	7.50542e-05
47	7.6675e-05
48	7.86274e-05
49	8.06678e-05
50	8.25469e-05
51	8.47142e-05
52	8.65231e-05
53	8.84085e-05
54	9.03436e-05
55	9.21697e-05
56	9.42145e-05
57	9.63401e-05
58	9.78377e-05
59	0.000100099
60	0.000102395
61	0.0001041
62	0.000106148
63	0.000108385
64	0.000110414
65	0.000112434
66	0.000114134
67	0.000116407
68	0.00011835
69	0.000120165
70	0.00012228
71	0.000124475
72	0.000126514
73	0.000128541
74	0.000130803
75	0.000132731
76	0.000134887
77	0.000137178
78	0.000139015
79	0.000141789
80	0.000143061
81	0.00014588
82	0.000147519
83	0.00015015
84	0.000152221
85	0.000154806
86	0.000157077
87	0.000158444
88	0.00016136
89	0.000163955
90	0.000166117
91	0.000168069
92	0.000171201
93	0.000173515
94	0.000175324
95	0.000178248
96	0.000180383
97	0.000182813
98	0.000185526
99	0.000187631
100	0.000189034
101	0.000192024
102	0.000194896
103	0.000196653
104	0.000199513
105	0.000202518
106	0.00020398
107	0.000206501
108	0.000208582
109	0.000211481
110	0.000214533
111	0.000217758
112	0.00021953
113	0.000222162
114	0.000224921
115	0.000227383
116	0.000230236
117	0.000232818
118	0.000236124
119	0.000239181
120	0.000241149
121	0.000243507
122	0.000247448
123	0.000249488
124	0.000250924
125	0.000254603
126	0.000256923
127	0.000259084
128	0.00026294
129	0.000264328
130	0.000267546
131	0.000270119
132	0.000272878
133	0.000275979
134	0.000279726
135	0.000281751
136	0.000284542
137	0.000288673
138	0.000290167
139	0.000293735
140	0.000295713
141	0.000298865
142	0.000302405
143	0.000306148
144	0.000308088
145	0.000310857
146	0.000315377
147	0.000317577
148	0.00032115
149	0.000322588
150	0.000326212
151	0.000329347
152	0.000331807
153	0.00033502
154	0.000338469
155	0.000342131
156	0.000345549
157	0.000347327
158	0.000351332
159	0.000355066
160	0.000359567
161	0.000363807
162	0.000366055
163	0.000369192
164	0.000373161
165	0.000375212
166	0.000377708
167	0.000382439
168	0.000384074
169	0.000387796
170	0.000391947
171	0.000395251
172	0.000396446
173	0.00040125
174	0.000403218
175	0.000407207
176	0.000410578
177	0.000414416
178	0.000418616
179	0.000422132
180	0.0004272
181	0.00042719
182	0.000434031
183	0.000435275
184	0.000440116
185	0.000443118
186	0.000446715
187	0.000451161
188	0.00045604
189	0.000459067
190	0.000461636
191	0.000466307
192	0.000469645
193	0.00047416
194	0.000477569
195	0.000479219
196	0.000485242
197	0.000487379
198	0.000491646
199	0.000495082
200	0.000500657
201	0.000502393
202	0.000506459
203	0.00050914
204	0.000513577
205	0.000518012
206	0.000525521
207	0.000527612
208	0.000531371
209	0.000532444
210	0.000535728
211	0.000540236
212	0.000545751
213	0.000548697
214	0.000552308
215	0.000553892
216	0.000559888
217	0.000562977
218	0.000571725
219	0.000574102
220	0.0005789
221	0.000582407
222	0.000584828
223	0.000592027
224	0.000597328
225	0.00060151
226	0.000604747
227	0.000611191
228	0.000616345
229	0.000618052
230	0.000622876
231	0.000629024
232	0.000630057
233	0.000637636
234	0.000641543
235	0.000647407
236	0.000650645
237	0.000659226
238	0.000662039
239	0.000669384
240	0.000672667
241	0.000675285
242	0.000679048
243	0.000682442
244	0.000690161
245	0.000697333
246	0.000700974
247	0.000705008
248	0.000712771
249	0.000720132
250	0.00071938
251	0.000726314
252	0.000730611
253	0.000737766
254	0.000743147
255	0.000749002
256	0.000751487
257	0.000757068
258	0.000757094
259	0.000764181
260	0.000771846
261	0.000774053
262	0.00077736
263	0.000784137
264	0.000792008
265	0.000795921
266	0.000802786
267	0.00080773
268	0.000814033
269	0.000818953
270	0.000823498
271	0.000828403
272	0.000838757
273	0.000841031
274	0.000849821
275	0.000851276
276	0.000853679
277	0.000861558
278	0.000869445
279	0.000879758
280	0.000885594
281	0.000890302
282	0.000895505
283	0.000901546
284	0.000909385
285	0.000918739
286	0.0009279
287	0.000928169
288	0.000935607
289	0.000939898
290	0.000948603
291	0.000958065
292	0.000960965
293	0.000968262
294	0.000978727
295	0.000982463
296	0.000987909
297	0.000993658
298	0.00100178
299	0.00100651
300	0.00101391
301	0.00102074
302	0.00102209
303	0.00102992
304	0.00103632
305	0.00104435
306	0.00104862
307	0.00105215
308	0.00106576
309	0.00107423
310	0.00107502
311	0.00108293
312	0.00109538
313	0.00109793
314	0.00110431
315	0.00111441
316	0.00111905
317	0.00112343
318	0.00112929
319	0.00113738
320	0.00115177
321	0.00115059
322	0.00116061
323	0.00116948
324	0.00117991
325	0.00118497
326	0.00118701
327	0.00119168
328	0.00120178
329	0.00120873
330	0.00121958
331	0.00123169
332	0.00123383
333	0.00123898
334	0.00124811
335	0.00125397
336	0.00127265
337	0.00127203
338	0.00127957
339	0.00129174
340	0.00129592
341	0.00131031
342	0.00131264
343	0.0013233
344	0.00133782
345	0.00134167
346	0.00135124
347	0.00135652
348	0.00136391
349	0.00136669
350	0.00137655
351	0.00138731
352	0.0013986
353	0.00140224
354	0.00141474
355	0.00142378
356	0.00143549
357	0.00144513
358	0.00144854
359	0.0014632
360	0.00147097
361	0.00148144
362	0.00148909
363	0.00150596
364	0.00151718
365	0.00153374
366	0.00153788
367	0.00155095
368	0.001565
369	0.00157403
370	0.00158591
371	0.0016065
372	0.00161527
373	0.00162644
374	0.00163852
375	0.00164958
376	0.001657
377	0.00167631
378	0.00168065
379	0.00169895
380	0.00170194
381	0.00172105
382	0.00172828
383	0.0017369
384	0.00174781
385	0.00175834
386	0.00176497
387	0.00178233
388	0.00178963
389	0.00180178
390	0.00182481
391	0.00183404
392	0.00185571
393	0.00187802
394	0.00188653
395	0.0018949
396	0.00191926
397	0.00193983
398	0.00194894
399	0.00196113
400	0.00197922
401	0.00199367
402	0.00200088
403	0.00201347
404	0.00203452
405	0.00204295
406	0.00206583
407	0.00208323
408	0.00210383
409	0.00211468
410	0.00213004
411	0.00214755
412	0.00216948
413	0.00219988
414	0.00221264
415	0.00221554
416	0.00223461
417	0.00225203
418	0.00226976
419	0.00228675
420	0.00230796
421	0.00231965
422	0.002338
423	0.00235739
424	0.00237475
425	0.00240009
426	0.00241779
427	0.00243987
428	0.00245381
429	0.0024684
430	0.00249284
431	0.0025133
432	0.00252254
433	0.00255425
434	0.00257171
435	0.00259927
436	0.00260678
437	0.00263256
438	0.00265652
439	0.00268655
440	0.00271637
441	0.00275065
442	0.00276997
443	0.00279641
444	0.00283391
445	0.00285606
446	0.00285732
447	0.00289224
448	0.00292114
449	0.00296263
450	0.00299019
451	0.00302941
452	0.00306352
453	0.00308392
454	0.00310037
455	0.00314702
456	0.00315958
457	0.00320109
458	0.00324826
459	0.00327373
460	0.0033113
461	0.00332844
462	0.00337773
463	0.00340705
464	0.00343808
465	0.00346249
466	0.00350174
467	0.00355676
468	0.00357904
469	0.00364369
470	0.0036965
471	0.00371163
472	0.00375372
473	0.00379287
474	0.00384685
475	0.00390758
476	0.00396949
477	0.00399353
478	0.00403642
479	0.00410395
480	0.004143
481	0.00420193
482	0.00423013
483	0.00431075
484	0.00434854
485	0.00439882
486	0.00445402
487	0.00451849
488	0.00459067
489	0.00464306
490	0.0047053
491	0.00481756
492	0.00490448
493	0.00495425
494	0.00504215
495	0.00514546
496	0.0052267
497	0.0053353
498	0.00541851
499	0.00555642
